,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
853,4.0168381051006833e+18,[0.55 0.28 0.17],[0.25 0.05 0.7  0.  ],0.0,2.0,Debt,4_person,1,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Walking,Full-Service Restaurants
854,8.303863669502065e+17,[0.25 0.55 0.2 ],[0.2 0.1 0.7 0. ],1.0,2.0,High,4_person,0,nonfamily_single,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
855,1.4254172003781856e+17,[0.18 0.26 0.56],[0.15 0.25 0.5  0.1 ],0.0,2.0,Low,6_person,3_plus,married_couple,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Full-Service Restaurants
856,1.3320740762354686e+19,[0.65 0.1  0.25],[0.4 0.1 0.5 0. ],0.0,0.0,High,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
857,1.2160626732639068e+19,[0.25 0.25 0.5 ],[0.25252525 0.05050505 0.65656566 0.04040404],2.0,0.0,Low,2_person,1,family_single,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Car,Limited-Service Restaurants
858,1.2892091041479432e+19,[0.3  0.65 0.05],[0.12121212 0.21212121 0.62626263 0.04040404],1.0,2.0,High,1_person,0,living_alone,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
860,5.235692611169498e+17,[0.25 0.6  0.15],[0.15 0.05 0.75 0.05],1.0,1.0,High,1_person,0,living_alone,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Nonalcoholic Bars
861,6.14031438021686e+18,[0.2  0.37 0.43],[0.29 0.13 0.52 0.06],1.0,2.0,Ultra High,3_person,0,married_couple,Adult,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
862,8.797737952464694e+18,[0.3  0.45 0.25],[0.20512821 0.05128205 0.71794872 0.02564103],2.0,2.0,Low,4_person,1,married_couple,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
863,9.69515024357697e+18,[0.56 0.38 0.06],[0.55 0.08 0.35 0.02],1.0,0.0,Debt,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Limited-Service Restaurants
