,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
840,1.3453065421407517e+19,[0.3  0.45 0.25],[0.35 0.15 0.42 0.08],2.0,0.0,Debt,2_person,0,family_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Limited-Service Restaurants
841,1.820160246370069e+19,[0.19 0.26 0.55],[0.3  0.1  0.55 0.05],2.0,2.0,Ultra High,1_person,1,living_alone,Senior,Drinking Places,Walking,3.0,0,Car,Full-Service Restaurants
842,5.613194437593998e+18,[0.3  0.15 0.55],[0.24 0.08 0.63 0.05],2.0,2.0,High,6_person,2,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
843,1.316760889277407e+19,[0.28 0.27 0.45],[0.26 0.15 0.55 0.04],2.0,2.0,Very High,2_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
844,1.2220107373499429e+19,[0.25 0.2  0.55],[0.16 0.04 0.78 0.02],1.0,0.0,Moderate,3_person,1,married_couple,Senior,Limited-Service Restaurants,Car,0.0,2,Public_transport,Limited-Service Restaurants
845,4.550416379786687e+18,[0.1 0.5 0.4],[0.24 0.08 0.64 0.04],2.0,0.0,Moderate,3_person,2,married_couple,Adult,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
846,1.3846812167195355e+19,[0.52 0.36 0.12],[0.25 0.1  0.55 0.1 ],0.0,0.0,Debt,6_person,2,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
847,4.0168381051006833e+18,[0.65 0.25 0.1 ],[0.36 0.03 0.53 0.08],0.0,0.0,Debt,4_person,1,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Walking,Limited-Service Restaurants
848,1.6822840712945306e+19,[0.18 0.26 0.56],[0.28 0.12 0.55 0.05],0.0,0.0,Moderate,3_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Limited-Service Restaurants
849,1.4254172003781856e+17,[0.3  0.15 0.55],[0.26262626 0.13131313 0.56565657 0.04040404],2.0,2.0,Low,6_person,3_plus,married_couple,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Full-Service Restaurants
850,9.585030596481798e+18,[0.35 0.25 0.4 ],[0.3  0.05 0.55 0.1 ],0.0,2.0,High,3_person,3_plus,nonfamily_single,Young Adult,Drinking Places,Public_transport,3.0,1,Walking,Full-Service Restaurants
852,1.3320740762354686e+19,[0.32 0.36 0.32],[0.3  0.05 0.6  0.05],1.0,2.0,High,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
853,1.2160626732639068e+19,[0.4 0.3 0.3],[0.21212121 0.12121212 0.61616162 0.05050505],2.0,3.0,Low,2_person,1,family_single,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Car,Drinking Places
854,1.2892091041479432e+19,[0.16 0.58 0.26],[0.31313131 0.08080808 0.56565657 0.04040404],1.0,0.0,High,1_person,0,living_alone,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
855,1.691733113254943e+19,[0.05050505 0.84848485 0.1010101 ],[0.25252525 0.1010101  0.60606061 0.04040404],1.0,2.0,Moderate,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
856,5.235692611169498e+17,[0.55 0.25 0.2 ],[0.31578947 0.10526316 0.52631579 0.05263158],0.0,2.0,High,1_person,0,living_alone,Young Adult,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
857,1.4998937506168418e+19,[0.2  0.18 0.62],[0.28 0.12 0.52 0.08],2.0,2.0,Moderate,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
858,5.408324557347987e+18,[0.2  0.35 0.45],[0.32 0.12 0.52 0.04],2.0,2.0,Moderate,2_person,1,nonfamily_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
859,6.14031438021686e+18,[0.26 0.42 0.32],[0.35714286 0.16326531 0.43877551 0.04081633],2.0,2.0,Ultra High,3_person,0,married_couple,Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Full-Service Restaurants
860,2.5679357271936174e+18,[0.5 0.3 0.2],[0.04081633 0.13265306 0.75510204 0.07142857],0.0,3.0,Debt,2_person,0,nonfamily_single,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Drinking Places
861,8.797737952464694e+18,[0.38 0.29 0.33],[0.05128205 0.20512821 0.71794872 0.02564103],0.0,2.0,Low,4_person,1,married_couple,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Full-Service Restaurants
862,1.550486097871498e+19,[0.45 0.3  0.25],[0.15306122 0.05102041 0.76530612 0.03061224],0.0,2.0,Ultra High,2_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
863,9.69515024357697e+18,[0.43 0.42 0.15],[0.72 0.03 0.24 0.01],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
