,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
655164,7703071188074581011,"1 (Tract 611.02, San Francisco, CA)","611.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 310, San Francisco, CA)","310 (San Francisco, CA)","San Francisco County, CA",California,private_auto,school,shop,13:30:00,13:49:16,19,9.1,unknown_vehicle_type,other_non_bev,,,,mixed_use,retail,education,education,1160255140630672462,6233688827377901732,29,male,asian_not_hispanic_or_latino,employed,employed_not_working,125077,private_auto,5,333174,three_plus,core,naics23,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"2 (Tract 314.01, San Francisco, CA)","314.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 106, San Francisco, CA)","106 (San Francisco, CA)","San Francisco County, CA",California
1552336,7413791677582975358,"3 (Tract 427, San Francisco, CA)","427 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 302.02, San Francisco, CA)","302.02 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,shop,shop,07:07:00,07:20:28,13,2.8,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,retail,retail,2760773554556085780,14726309147954003697,85,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,7570,other_travel_mode,4,187706,two,core,not_working,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"3 (Tract 477.01, San Francisco, CA)","477.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1503937,14050871618856040039,"3 (Tract 478.02, San Francisco, CA)","478.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 152.02, San Francisco, CA)","152.02 (San Francisco, CA)","San Francisco County, CA",California,public_transit,work,home,08:10:00,08:43:20,33,4.2,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,GEARY RAPID,multi_family,multi_family,office,office,8057365452871617833,6558708486416673241,20,female,asian_not_hispanic_or_latino,employed,in_person,5103,public_transit,3,19601,zero,core,naics44_45,several_units,undergraduate,high_school,renter,english,"3 (Tract 478.02, San Francisco, CA)","478.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 152.02, San Francisco, CA)","152.02 (San Francisco, CA)","San Francisco County, CA",California
918435,14383729267116382611,"1 (Tract 260.01, San Francisco, CA)","260.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 260.03, San Francisco, CA)","260.03 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,social,13:53:00,13:56:30,3,0.8,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,single_family,single_family,3640407442394471903,15829386574510614448,48,male,asian_not_hispanic_or_latino,employed,employed_not_working,71911,auto_passenger,5,160989,three_plus,core,naics92,single_family,not_attending_school,high_school,owner,asian_pacific,"1 (Tract 260.03, San Francisco, CA)","260.03 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 134.01, San Francisco, CA)","134.01 (San Francisco, CA)","San Francisco County, CA",California
1301843,2659756891750137638,"3 (Tract 211, San Francisco, CA)","211 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 204.02, San Francisco, CA)","204.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,social,06:21:00,06:27:03,6,1.7,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,multi_family,multi_family,6257252011589324047,9319046286998735847,58,male,asian_not_hispanic_or_latino,employed,remote,122458,worked_from_home,1,122458,one,core,naics92,multiple_units,not_attending_school,advanced_degree,owner,english,"2 (Tract 204.02, San Francisco, CA)","204.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 204.02, San Francisco, CA)","204.02 (San Francisco, CA)","San Francisco County, CA",California
226735,13476686738237855267,"2 (Tract 158.02, San Francisco, CA)","158.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 154.02, San Francisco, CA)","154.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,09:58:00,10:05:25,7,1.5,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,office,office,4183055111055775933,4774674623402475200,53,male,asian_not_hispanic_or_latino,employed,in_person,44089,private_auto,1,44089,one,core,naics623,several_units,not_attending_school,bachelors_degree,renter,asian_pacific,"2 (Tract 158.02, San Francisco, CA)","158.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 101.01, San Francisco, CA)","101.01 (San Francisco, CA)","San Francisco County, CA",California
220329,12899301777521309705,"2 (Tract 351.01, San Francisco, CA)","351.01 (San Francisco, CA)","San Francisco County, CA",California,"5 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,shop,16:11:00,16:18:55,7,2.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,17945341720047092003,13441672264476319029,64,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,87788,other_travel_mode,4,87788,one,core,not_working,single_family,not_attending_school,advanced_degree,owner,asian_pacific,"5 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
2056156,3181127118550870684,"1 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,walking,other_activity_type,work,15:17:00,15:28:52,11,0.6,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,education,education,5661995877394592123,10397659535555020627,30,male,asian_not_hispanic_or_latino,employed,in_person,91629,walking,1,0,unknown_num_vehicles,core,naics62,GQ_structure,not_attending_school,advanced_degree,GQ,GQ_language,"2 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California
1974210,3084165273180226817,"3 (Tract 607.01, San Francisco, CA)","607.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 352.01, San Francisco, CA)","352.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,shop,17:56:00,18:22:09,26,10.7,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,7392519876240807037,7752966656537690112,73,female,hispanic_or_latino_origin,employed,in_person,54772,private_auto,1,54772,one,core,naics81,multiple_units,not_attending_school,no_school,renter,spanish,"4 (Tract 352.01, San Francisco, CA)","352.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 305, San Francisco, CA)","305 (San Francisco, CA)","San Francisco County, CA",California
939739,3370900727855404788,"1 (Tract 229.02, San Francisco, CA)","229.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 612, San Francisco, CA)","612 (San Francisco, CA)","San Francisco County, CA",California,public_transit,home,shop,17:57:00,18:23:54,26,1.9,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,SAN BRUNO,mixed_use,retail,mixed_use,multi_family,8539344293055057685,12438432629399740763,48,female,black_not_hispanic_or_latino,employed,in_person,52112,public_transit,4,56257,zero,core,naics621330,several_units,not_attending_school,high_school,renter,english,"3 (Tract 612, San Francisco, CA)","612 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 111.01, San Francisco, CA)","111.01 (San Francisco, CA)","San Francisco County, CA",California
1892570,8876396151677062063,"1 (Tract 313.01, San Francisco, CA)","313.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 313.01, San Francisco, CA)","313.01 (San Francisco, CA)","San Francisco County, CA",California,walking,social,home,14:43:00,14:44:27,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,single_family,single_family,10255002129824139106,16669498131214266209,36,female,white_not_hispanic_or_latino,employed,employed_not_working,24491,public_transit,5,50319,one,core,naics81,single_family,undergraduate,bachelors_degree,renter,english,"1 (Tract 313.01, San Francisco, CA)","313.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 177, San Francisco, CA)","177 (San Francisco, CA)","San Francisco County, CA",California
31762,3824230225810368495,"1 (Tract 206.01, San Francisco, CA)","206.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 311, San Francisco, CA)","311 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,shop,18:55:00,19:05:24,10,2.6,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,5501193272843107418,10888959214190384392,31,female,asian_not_hispanic_or_latino,employed,remote,66795,worked_from_home,2,178121,one,core,naics61,several_units,undergraduate,bachelors_degree,owner,english,"2 (Tract 311, San Francisco, CA)","311 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 311, San Francisco, CA)","311 (San Francisco, CA)","San Francisco County, CA",California
1178442,2400454262677672577,"1 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 479.04, San Francisco, CA)","479.04 (San Francisco, CA)","San Francisco County, CA",California,private_auto,recreation,home,06:34:00,06:41:45,7,3.0,unknown_vehicle_type,electric,,,,single_family,single_family,mixed_use,non_retail_attraction,1382251608689148763,15235639940350491903,80,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,51432,other_travel_mode,4,473358,two,core,not_working,single_family,not_attending_school,no_school,owner,asian_pacific,"1 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
84137,11806414864393671366,"2 (Tract 252, San Francisco, CA)","252 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 208.01, San Francisco, CA)","208.01 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,home,10:54:00,11:15:15,21,1.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,retail,retail,5742836224173798297,10690125370994382912,73,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,387294,other_travel_mode,1,387294,one,core,not_working,single_family,not_attending_school,advanced_degree,owner,english,"2 (Tract 252, San Francisco, CA)","252 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1881681,12821600314929535034,"2 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California,walking,home,shop,20:24:00,20:28:55,4,0.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,14164190564986312425,18365275732607469020,28,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,4987,other_travel_mode,2,192421,one,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
169883,2603355761888138462,"2 (Tract 306, San Francisco, CA)","306 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,shop,13:18:00,13:31:41,13,3.9,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,6552922060101363539,3060253479381402682,60,female,asian_not_hispanic_or_latino,employed,in_person,123174,private_auto,2,361233,two,core,naics22,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"1 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 306, San Francisco, CA)","306 (San Francisco, CA)","San Francisco County, CA",California
481954,10003297850168889401,"2 (Tract 215, San Francisco, CA)","215 (San Francisco, CA)","San Francisco County, CA",California,"6 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,public_transit,work,home,06:02:00,06:47:56,45,5.7,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,MONTEREY,mixed_use,multi_family,education,education,12011922844874206781,17307362248071938256,39,female,white_not_hispanic_or_latino,employed,in_person,110020,public_transit,1,110020,one,core,naics624410,several_units,graduate,advanced_degree,renter,english,"2 (Tract 215, San Francisco, CA)","215 (San Francisco, CA)","San Francisco County, CA",California,"6 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California
766485,6976055758851259956,"1 (Tract 451, San Francisco, CA)","451 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 426.01, San Francisco, CA)","426.01 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,social,22:40:00,22:45:23,5,1.7,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,single_family,single_family,2514961730045845905,12390059651812808436,54,female,white_not_hispanic_or_latino,employed,in_person,130280,private_auto,2,135610,one,core,naics62,single_family,not_attending_school,some_college,renter,english,"2 (Tract 426.01, San Francisco, CA)","426.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 5062.04, Santa Clara, CA)","5062.04 (Santa Clara, CA)","Santa Clara County, CA",California
1365391,11309667576685569102,"1 (Tract 164, San Francisco, CA)","164 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 206.01, San Francisco, CA)","206.01 (San Francisco, CA)","San Francisco County, CA",California,walking,home,eat,18:35:00,18:57:59,22,1.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,9260069134176875359,17043894087875970386,34,female,asian_not_hispanic_or_latino,employed,employed_not_working,179779,public_transit,1,179779,one,core,naics54,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 206.01, San Francisco, CA)","206.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 128.02, San Francisco, CA)","128.02 (San Francisco, CA)","San Francisco County, CA",California
497321,5797758073209268041,"1 (Tract 332.04, San Francisco, CA)","332.04 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 332.04, San Francisco, CA)","332.04 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,work,19:20:00,19:22:39,2,0.5,unknown_vehicle_type,unknown_fuel_type,,,,education,education,multi_family,multi_family,2269751331012203529,10601811550290792436,21,male,asian_not_hispanic_or_latino,employed,in_person,4263,other_travel_mode,3,280814,three_plus,core,naics61,single_family,undergraduate,high_school,owner,asian_pacific,"3 (Tract 332.04, San Francisco, CA)","332.04 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 332.04, San Francisco, CA)","332.04 (San Francisco, CA)","San Francisco County, CA",California
