,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
25749,14903090383161803531,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,eat,14:20:00,14:27:55,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,education,education,11771316090898652168,8278107771978595490,19,male,white_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,high_school,GQ,GQ_language,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
96642,11329125942413701889,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,shop,17:43:00,17:44:40,1,0.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,multi_family,6054144189425522549,3913874649752181841,32,female,asian_not_hispanic_or_latino,employed,remote,182404,worked_from_home,2,318321,one,core,naics54,multiple_units,not_attending_school,advanced_degree,renter,asian_pacific,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
50485,16040609743920751858,"1 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,19:07:00,19:35:26,28,1.5,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,multi_family,multi_family,7390346311878787394,3992542235910332753,24,female,white_not_hispanic_or_latino,employed,in_person,1042,public_transit,2,76088,one,core,naics5418,several_units,graduate,advanced_degree,renter,english,"2 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 701.04, Suffolk, MA)","701.04 (Suffolk, MA)","Suffolk County, MA",Massachusetts
19248,16949852927308695079,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,other_activity_type,shop,18:53:00,19:02:38,9,0.5,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,education,education,16567418228099304266,5312662439468175716,18,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,34,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts
170187,6464560432161482320,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,recreation,17:01:00,17:07:50,6,0.4,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,mixed_use,multi_family,9555660739842919866,12787335372165587668,80,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,238792,other_travel_mode,1,238792,one,core,not_working,multiple_units,not_attending_school,advanced_degree,renter,spanish,"4 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
170869,3354738868933940628,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,recreation,work,16:06:00,16:14:49,8,2.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,non_retail_attraction,non_retail_attraction,13510675341674155380,14490412403787213272,82,male,white_not_hispanic_or_latino,employed,in_person,244267,auto_passenger,2,650104,two,core,naics61,single_family,not_attending_school,advanced_degree,owner,english,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts
151249,8093617311217194431,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,recreation,13:17:00,13:39:10,22,1.1,unknown_vehicle_type,unknown_fuel_type,,,,non_retail_attraction,non_retail_attraction,multi_family,multi_family,606924310520966766,5056188414358017358,62,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,13857,other_travel_mode,1,13857,zero,core,not_working,multiple_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
17454,12571675816055213264,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,recreation,home,15:07:00,15:14:00,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,education,education,non_retail_attraction,non_retail_attraction,1634653406633532943,9567289384547467834,18,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,high_school,GQ,GQ_language,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
91944,9339649974559979644,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,17:06:00,17:13:20,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,12712514533865406113,10383848576532117302,31,male,white_not_hispanic_or_latino,employed,in_person,63792,biking,3,202999,one,core,naics54,several_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
84184,7380450307276232350,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,work,home,13:46:00,14:01:51,15,1.1,unknown_vehicle_type,unknown_fuel_type,bus,MBTA,Harvard Square - Nubian Station,multi_family,multi_family,office,office,6304360547263254370,6271253731790263881,30,male,white_not_hispanic_or_latino,employed,in_person,67750,public_transit,2,101104,one,core,naics61,multiple_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts
24773,10222074892101506341,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,recreation,work,14:19:00,14:25:17,6,0.3,unknown_vehicle_type,unknown_fuel_type,,,,office,office,non_retail_attraction,non_retail_attraction,7778318077495921149,2343105605077371811,19,female,asian_not_hispanic_or_latino,employed,in_person,34203,public_transit,1,0,unknown_num_vehicles,core,naics54,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts
52135,10544116889974835515,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,social,home,07:34:00,07:35:29,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,mixed_use,multi_family,12356873585629307240,1301755544531708324,24,female,white_not_hispanic_or_latino,employed,remote,45643,worked_from_home,3,156045,zero,core,naics61,several_units,graduate,advanced_degree,renter,english,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 4101, Norfolk, MA)","4101 (Norfolk, MA)","Norfolk County, MA",Massachusetts
129470,17347234993398148741,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,home,work,15:54:00,16:16:09,22,2.6,unknown_vehicle_type,unknown_fuel_type,subway,MBTA,Red Line,education,education,multi_family,multi_family,9704375254496468832,10351018349205725032,46,female,black_not_hispanic_or_latino,employed,in_person,33063,private_auto,3,225741,zero,core,naics61,multiple_units,not_attending_school,high_school,owner,english,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
23826,17960793443970018082,"3 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,16:36:00,16:52:24,16,0.8,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,education,education,9295752186305375727,17624111363628951209,19,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"3 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts
169889,6058298353852557684,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,work,eat,19:09:00,19:11:21,2,0.5,unknown_vehicle_type,other_non_bev,,,,mixed_use,retail,multi_family,multi_family,14924388950130970854,3267951469120584410,79,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,90121,other_travel_mode,2,648017,one,core,not_working,several_units,not_attending_school,advanced_degree,owner,english,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
126256,1589358081094944107,"1 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,eat,12:07:00,12:17:00,10,1.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,multi_family,10408311013668419071,1447424693904834520,44,male,asian_not_hispanic_or_latino,employed,remote,173979,worked_from_home,3,347959,one,core,naics54,multiple_units,not_attending_school,advanced_degree,owner,english,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts
50988,3952741358198410553,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,work,home,10:43:00,10:58:09,15,3.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,15285221023298536065,2915604175050663487,24,male,hispanic_or_latino_origin,employed,in_person,82917,private_auto,3,107197,two,core,naics31_33,multiple_units,not_attending_school,bachelors_degree,renter,spanish,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3703.01, Middlesex, MA)","3703.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
145161,11296348379686192903,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,home,shop,19:25:00,19:37:02,12,4.0,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,mixed_use,multi_family,14052299971010316956,10218502449983857960,57,male,white_not_hispanic_or_latino,employed,remote,162381,worked_from_home,2,197177,one,core,naics54,multiple_units,not_attending_school,bachelors_degree,owner,english,"2 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
71761,14808053766088271618,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,school,home,07:30:00,07:37:04,7,1.3,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,education,education,17086062047474672524,15522681338511694872,27,male,white_not_hispanic_or_latino,employed,in_person,32493,private_auto,3,643020,three_plus,core,naics61,several_units,graduate,bachelors_degree,owner,english,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts
61179,10006585887080187145,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,09:21:00,09:24:41,3,0.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,6690216635174416853,10496087387132276180,26,male,black_not_hispanic_or_latino,employed,remote,50164,worked_from_home,1,50164,one,core,not_working,multiple_units,not_attending_school,some_college,renter,english,"2 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts
108430,15091555018053862264,"1 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,social,recreation,14:31:00,14:32:55,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,non_retail_attraction,single_family,single_family,11423380592392395799,6657250199491933506,36,female,hispanic_or_latino_origin,employed,in_person,295807,private_auto,2,379192,two,core,naics622110,single_family,not_attending_school,advanced_degree,renter,spanish,"3 (Tract 3543, Middlesex, MA)","3543 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 103, Suffolk, MA)","103 (Suffolk, MA)","Suffolk County, MA",Massachusetts
71409,14466644495883099946,"1 (Tract 3550, Middlesex, MA)","3550 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,work,home,06:41:00,07:00:03,19,2.2,unknown_vehicle_type,unknown_fuel_type,bus,MBTA,Arlington Heights - Harvard Station,single_family,single_family,education,education,10832207964263633803,16177241365178679684,27,male,white_not_hispanic_or_latino,employed,in_person,93807,public_transit,3,343962,two,core,naics622310,single_family,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3550, Middlesex, MA)","3550 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
140943,13286163412586430608,"2 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,social,home,14:30:00,14:56:28,26,1.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,multi_family,multi_family,16913040690471503535,98424747265201792,54,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,124358,two,core,not_working,several_units,not_attending_school,bachelors_degree,owner,english,"2 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
170753,1146741124185523195,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,social,13:23:00,13:40:47,17,0.9,unknown_vehicle_type,unknown_fuel_type,,,,civic_institutional,civic_institutional,multi_family,multi_family,5845093833355949051,1489999090923579981,82,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,5472,other_travel_mode,2,20749,one,core,not_working,several_units,not_attending_school,high_school,owner,indo_european,"2 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
